geoid,county_state,year,population,median_income,median_monthly_rent_cost,median_monthly_home_cost,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_highschool,prop_GED,prop_some_college,prop_college_no_degree,prop_associates,prop_bachelors,prop_masters,prop_professional,prop_doctoral,prop_poverty
20,Kansas,2014,2904021,52504,773,894,0.5024330058219276,0.4975669941780724,0.8492149333630852,0.0592199574314373,0.00843657811014452,0.02625497542889669,8.508891636802902e-4,0.02173847916389034,0.03428418733886566,0.22294622276339196,0.04213187097034793,0.08222390289558289,0.1588145973390677,0.08146813136818563,0.20265094038280732,0.08315081256068893,0.01762510224440758,0.01178833507571799,0.1356446427362569
21,Kentucky,2014,4413457,42958,678,754,0.5073798158676973,0.49262018413230263,0.8742038270679877,0.07933486153824541,0.00238497848738528,0.01235811292598976,6.004363472896643e-4,0.00976422790569841,0.02135355572740371,0.26611453767060383,0.07211322801002029,0.06666765525931853,0.14039251397201585,0.077000021232274,0.1304143562526182,0.0664779128742062,0.01610585939988157,0.00933444909494904,0.19122183657559516
22,Louisiana,2014,4649676,44555,801,686,0.5113388545782545,0.4886611454217455,0.6278162177321602,0.32307283346194443,0.00559372308952279,0.01692053381784021,6.056335968355644e-4,0.00908407381503571,0.016906984486661,0.2865323090756065,0.05114601684327184,0.05371831431364451,0.161264395456185,0.05393101158955111,0.15155416037178568,0.0524702289158516,0.01564125451532465,0.00956255586979136,0.19841076457472295
23,Maine,2014,1330089,49462,776,944,0.5130987475274211,0.4869012524725789,0.9475140385342636,0.01244803919136238,0.00625672417409662,0.01086167918086684,2.7065857998976008e-5,0.00221564120897173,0.02067681185243995,0.27421626066935095,0.0491991407192151,0.06166100518341017,0.1410673468090185,0.09737890175910743,0.193755100807061,0.07230924935923962,0.01495298658442141,0.01268596122396438,0.1412594502820305
24,Maryland,2014,5976407,73971,1242,1560,0.5154223934213316,0.4845776065786685,0.5743554614001356,0.2969372735156759,0.00245247688117626,0.06190943822935754,3.4903914676493754e-4,0.03504798116995713,0.02894832965693267,0.2258083254139435,0.03113827783853207,0.05914079727518839,0.13203585791420872,0.0654408657252992,0.2070769685929429,0.1204003236181434,0.02990612661719847,0.02503240981064105,0.10107624580211357
25,Massachusetts,2014,6745408,69160,1107,1599,0.5152733533686917,0.48472664663130827,0.7927496750381889,0.07079290088901961,0.00231253617275634,0.06123854924713227,1.9702292285359165e-4,0.04149904646242303,0.03121026926762621,0.2208172525020137,0.02863363764357265,0.04700311600908483,0.11003854243051286,0.07859656480570545,0.23160973463324963,0.12778473303796814,0.02817492707361348,0.02424505586278301,0.11632460130095648
26,Michigan,2014,9909877,49847,788,887,0.5090497086896235,0.4909502913103765,0.7887672066969146,0.13877003720631448,0.00562358140267533,0.02839631611976616,2.2805530280547377e-4,0.01229672174538594,0.02591808152613801,0.2558812368788381,0.0406294415483813,0.07481298251260193,0.1610970694668458,0.09261936748983052,0.16546034929889492,0.07923299441286426,0.01725957166540055,0.01157932946886659,0.1619571071398597
27,Minnesota,2014,5457173,61481,859,1105,0.5028885835211748,0.4971114164788252,0.8442024835936116,0.05725162093999952,0.01043287431056336,0.04587576754484419,4.3832218623085614e-4,0.01558847410554878,0.02621045731920172,0.22545358403064,0.03141658064637341,0.0668036637973873,0.1493828730351363,0.11005905108203136,0.22711372350196032,0.08058524477186765,0.02062090904412507,0.0143637325555338,0.11464567059074154
28,Mississippi,2014,2994079,39680,711,644,0.5130963478251576,0.4869036521748424,0.5882259619736152,0.3782652361544234,0.00409207639477782,0.00801882649055018,1.529685756454656e-4,0.0084386550922671,0.01280627531872071,0.2392200788430879,0.06115055543878895,0.05915282128045686,0.17153856800857123,0.08603790414772057,0.1303371592907198,0.05785380707537255,0.01337461744698084,0.00910283947895894,0.21520271320372855
29,Missouri,2014,6063589,48363,754,861,0.5101064732454657,0.4898935267545343,0.82298965183821,0.1173564039383276,0.00435171315206225,0.01771657016991092,6.205895551298084e-4,0.01215121935210318,0.0248138519942562,0.2657549474865745,0.04815923990750514,0.07194916952575411,0.15333498333360723,0.07457968532417968,0.17088761756558568,0.07548383314523494,0.01669607313834712,0.01183437758400222,0.15456384773531645
30,Montana,2014,1023579,46328,711,785,0.4984178065396027,0.5015821934603973,0.8935030906261265,0.00567811570968142,0.06842168508732595,0.00798765898870531,2.696421087185259e-4,0.00279020964673952,0.0213495978327027,0.25743335488970326,0.0489042178630452,0.0659093195372566,0.17873104835812317,0.08221743191779837,0.19458360278795717,0.06985126104763957,0.0162204498095854,0.01227994539052956,0.15426994484704676
31,Nebraska,2014,1881503,52686,742,920,0.5024206711336628,0.4975793288663371,0.8827921082241166,0.04710064241194407,0.009545028628708,0.02067070847083422,5.612534234598616e-4,0.01599519107862172,0.02333506776231555,0.23582245788972164,0.03653789782159074,0.07776592000823059,0.15363178441105216,0.10355017265438668,0.20227712723350433,0.0669967608420341,0.01500366211834562,0.01111618264376366,0.1243407848824011
32,Nevada,2014,2839099,51450,955,1054,0.49746592140675616,0.5025340785932438,0.6802383432208599,0.08558842083351091,0.01074390149832746,0.07813781766680204,0.00653481967342456,0.09467651533109624,0.04408018177597893,0.24113173695742543,0.04060120921151199,0.07398528233515558,0.18378170846187583,0.080716379158553,0.15184064580188145,0.05500057824607027,0.01552199991873298,0.00865545806986671,0.15236178076870344
33,New Hampshire,2014,1326813,66532,994,1434,0.5064760444765012,0.4935239555234988,0.9341256077533155,0.01281944026776945,0.00176287087931758,0.02560571836423068,3.293606559477485e-4,0.0047120430686163,0.02064495901080258,0.24482016613264845,0.04079333923187273,0.05959493355553074,0.1283061170144228,0.09801847731782531,0.2166027419618084,0.09939504179086528,0.01898950289057064,0.01509174233118294,0.0916369968559321
34,New Jersey,2014,8938175,71919,1202,1831,0.5118252887194533,0.4881747112805466,0.6772809885686956,0.13560419213094396,0.00170840244233302,0.09257963734207486,2.9032772350060274e-4,0.06949953430090594,0.02303691749154609,0.2574911499493059,0.02477753094804755,0.05061447330265305,0.11998666434070487,0.06390117643295919,0.2310686918635344,0.10345596254265918,0.02390088922345894,0.01548010250115414,0.11103462057696054
35,New Mexico,2014,2085572,44803,777,767,0.5047982040418648,0.4952017959581352,0.7314343499049661,0.01979169263875809,0.09515375158469716,0.01513541608728924,2.838549807918403e-4,0.10779776483382016,0.03040316996967738,0.2177654747121534,0.04593972144863017,0.05945238902856411,0.1747271480584821,0.07990190868977204,0.1506359630286893,0.08041434771025649,0.01408333830729162,0.01904467973289116,0.21322301120739173
36,New York,2014,19746227,58878,1148,1362,0.5151322326032208,0.4848677673967791,0.639834232635936,0.15666162452199095,0.00412797847406494,0.08169940515724852,2.316391885903064e-4,0.08845639220089994,0.02898872782126935,0.22708265199918579,0.03879697586607356,0.04615147021938295,0.11468925401998226,0.08592764696654527,0.1958069404056778,0.10779496487787096,0.0268194539104961,0.01434346863115427,0.15929137358644896
37,North Carolina,2014,9943964,46556,803,902,0.5130309200636688,0.4869690799363312,0.6907916199213915,0.21665273526734408,0.01119030599869428,0.02481113165735515,5.800503702547596e-4,0.03240669415134648,0.02356746263361371,0.22281732775317448,0.043214158284595,0.06364200081747996,0.15550897584291176,0.09222422847889436,0.18611058615534792,0.07228273098349625,0.01553512139187146,0.0131598362458246,0.17217514115549712
38,North Dakota,2014,739482,59029,728,743,0.4910978225298249,0.5089021774701751,0.8849099775248079,0.02016276258245637,0.05364430777219729,0.01203409954535742,2.339475470667305e-4,0.00632875445244103,0.02268615057567324,0.24111308342904875,0.03745640597264279,0.06904040931398141,0.16568862900699594,0.13464550485538268,0.1981267620340399,0.0517468935992482,0.01300198391980787,0.01135637464759319,0.115450467898303
39,Ohio,2014,11594163,49308,735,907,0.5103927726391289,0.48960722736087114,0.8212980962920738,0.1224076287352524,0.00196314300566586,0.01944409441198989,2.7798470661487165e-4,0.00891724568647171,0.02569180716193139,0.3020049736174285,0.03736207374902322,0.0666612365828143,0.13740610833526357,0.08389441371639181,0.16567020385722614,0.07334673036833786,0.01605302476881842,0.01120158422696392,0.158364329476341
40,Oklahoma,2014,3878051,47529,737,752,0.5047610255770231,0.495238974422977,0.7290984569310718,0.07407174377025985,0.07471072453662936,0.01976611447348165,0.00128801813075691,0.02423562763872883,0.07682931451907156,0.26419422226702005,0.05259290442055667,0.07450931564082952,0.1663071641596357,0.07348713479071182,0.16040215266701846,0.05763621666597494,0.01428404848441727,0.00933599748605173,0.1659362093588086
41,Oregon,2014,3970239,51075,924,1134,0.5052456539770024,0.4947543460229976,0.845855879205257,0.0178936331036998,0.01177788037445604,0.04027238662458356,0.00355469784060858,0.0356406755361579,0.04500484731523719,0.19694629366240535,0.04578702906525293,0.08136967560831859,0.18024126333248028,0.08440357821400189,0.19223599058885887,0.0815859148869094,0.01981538116541321,0.01442942135606782,0.16552051830305833
42,Pennsylvania,2014,12787209,53234,848,968,0.5109761637586435,0.4890238362413565,0.8140046041321448,0.11080330351994716,0.00214018555573776,0.03122534401369368,3.2821861283412196e-4,0.01888535645268643,0.02261298771295597,0.3241674864669458,0.03934713984240644,0.05389155382771946,0.1080847264294015,0.07912063227061254,0.1754310512689831,0.08238594899007944,0.01799124379929031,0.0140398346740807,0.13597657229772336
44,Rhode Island,2014,1055173,54891,934,1425,0.5151032105635758,0.48489678943642417,0.8133604631657557,0.06690845956065972,0.00528728464431898,0.03381056945164442,3.648690783407081e-4,0.05436264953709013,0.02590570456219027,0.23942821796159372,0.04762829759006765,0.05208087938490448,0.13206341071622918,0.08224739657597561,0.1810349221831427,0.08518593524193693,0.01942493914207896,0.01866998406052866,0.14335182714602893
45,South Carolina,2014,4832482,45238,791,786,0.5134262269367997,0.4865737730632002,0.6733899888297566,0.2732287466357867,0.00292913662171943,0.0142734106407432,6.123147484046501e-4,0.01438536139400002,0.02118104112958931,0.2575640254663625,0.04579216536146601,0.05765136254116541,0.1491127221721172,0.08847908065462327,0.16679817315863055,0.07139652534599802,0.01439344432215482,0.01021212053374973,0.17986656546428087
46,South Dakota,2014,853175,50979,647,781,0.4990699446186304,0.5009300553813696,0.8494951211650599,0.01738213145017142,0.08416913294458933,0.01291294283118938,5.180648753186627e-4,0.00793975444662583,0.02758285228704544,0.2639786998098969,0.04227814102194827,0.06094461086468114,0.15863529005127022,0.11305734777348926,0.20001872227662884,0.0540119678552912,0.01328921596866179,0.01030265280258079,0.14173559784223888
47,Tennessee,2014,6549352,44361,770,807,0.5128985279765083,0.4871014720234918,0.7763216880082182,0.16876753608601278,0.00261690011469837,0.01565162477142777,5.205095099484651e-4,0.01513264213009165,0.02098909937960274,0.270250908855063,0.06274856934563565,0.06111266413006068,0.1441108429171677,0.06691392435785805,0.16221223921051697,0.06329432305410555,0.01530483225926442,0.01190918206321116,0.1833989048741103
48,Texas,2014,26956958,53035,896,986,0.5034930499205437,0.4965069500794563,0.7517858654526226,0.12000233854279849,0.00451490112497114,0.04310393628242474,7.439637662380155e-4,0.05522778200715377,0.02462121282379117,0.2063657018351244,0.04520745922492001,0.06288805263704912,0.16225369688752642,0.06713018016035685,0.18169869793154075,0.06932541926772928,0.01561884066655867,0.01127488663315209,0.17174129004940614
49,Utah,2014,2942902,60922,886,1134,0.49725576998486526,0.5027442300151347,0.8726141747159776,0.01139011764577957,0.01117060642862045,0.02244723065871714,0.00863943141837546,0.04706578744382245,0.02667265168870727,0.2030821230760928,0.02678482390801145,0.08067065008382539,0.19346889309417187,0.09902424659800298,0.20755848126452572,0.07460284126438495,0.01529564143144912,0.01356105996595363,0.11729741780035766
50,Vermont,2014,626562,54166,917,1155,0.5076049935999949,0.4923950064000051,0.9446040455693132,0.00983781333690839,0.00401077626795113,0.01585317973321075,5.825441057708575e-4,0.00458374430622987,0.0205278966806158,0.2740605869777014,0.03248387442702023,0.05609668726998099,0.13089607304935896,0.07763091546708832,0.20870723899616456,0.09960093912781584,0.02339377428532966,0.01716486530269531,0.12154651149265808
51,Virginia,2014,8326289,64902,1116,1244,0.5084639747671502,0.49153602523284984,0.6893444366391799,0.1923364658613219,0.0025501156637729,0.06135638578002757,5.468222397757272e-4,0.02100251384500346,0.03286325997091861,0.2070026559161488,0.03882759129656189,0.06036087382931181,0.13893846934937612,0.07271039488413822,0.2087516304942209,0.1164799285827971,0.02447817516242701,0.01775080268774802,0.11799004987438586
53,Washington,2014,7061530,61366,1032,1293,0.5001654032483045,0.49983459675169545,0.776743425291686,0.0355922866574241,0.01353998354464259,0.0784675558979428,0.0064233954964434,0.03499963888845618,0.05423371422340484,0.18889727711494073,0.03907380607814761,0.07761610238429055,0.1670547962956925,0.1002822874943254,0.21019717068758093,0.08578960656990388,0.02098596212256118,0.0142596359398422,0.13187552514192996
54,West Virginia,2014,1850326,41059,656,495,0.5056622454637724,0.4943377545362277,0.9357615901197952,0.03690106500151865,0.00200829475454595,0.00629186424446286,1.621335915941299e-4,0.00225473781376903,0.01662031447431425,0.34303930265746135,0.06805183785243182,0.05762409843020789,0.1265291009372469,0.06510741697843947,0.1175870713927566,0.05430400740540749,0.01116828017125004,0.00844525012535194,0.18280720756697488
55,Wisconsin,2014,5757564,52622,782,1047,0.5036126389563363,0.4963873610436636,0.8625665298727031,0.0632065922324094,0.00880632850976558,0.02609749539909587,2.4037943824853705e-4,0.01834925326058034,0.02073342128719715,0.2823941129178315,0.03690200663800017,0.06571943392809226,0.14102800242781086,0.10333818861299247,0.1889464829835189,0.06910769742252887,0.01553270490041204,0.01067374829470914,0.1317519130055826
56,Wyoming,2014,584153,57055,792,887,0.4912617071212508,0.5087382928787493,0.910172506175608,0.01081908335658637,0.02580317142940291,0.00948552862007042,0.00143284379263651,0.02021388232192593,0.02207298430376973,0.2216000534756609,0.05287148873154704,0.09031216417027885,0.1884220052344445,0.10697960212051565,0.17882723762218417,0.0612064931792823,0.01380597590510127,0.01182377712989958,0.11185497124435892
72,Puerto Rico,2014,3548397,18928,467,293,0.5196659223869257,0.4803340776130743,0.7103058085101526,0.08437556451546994,0.00301826430357144,0.00248281125251768,1.394996106692684e-4,0.1357582029293791,0.06391984887823995,0.2533472849533694,0.02571399651015109,0.01450215918259724,0.10734846878609661,0.09319287850885397,0.17375640288135388,0.04733789676828661,0.01335873172442606,0.00994136237403032,0.4621144774171818
01,Alabama,2015,4858979,44765,729,724,0.5157809902039091,0.4842190097960909,0.6853112557185368,0.2682246620123281,0.00421961074538498,0.01222334980249966,9.154186507083072e-4,0.01113505532746694,0.01797064774307524,0.25100784461400283,0.05916425673592399,0.05926236011128944,0.1564368000994439,0.08117962910830734,0.15374383197877556,0.06330013661352023,0.01447298988621227,0.01004767458440119,0.18495658983437183
02,Alaska,2015,738432,73355,1163,1360,0.4736211323452938,0.5263788676547062,0.6518054472178887,0.03544808459005027,0.13695641575663026,0.0640478744149766,0.00915724128965158,0.01688307115617958,0.08570186557462299,0.22082837262498323,0.05189948096259395,0.07300813804648548,0.20243310764328903,0.08117387220647337,0.1871452516703122,0.0772273136779242,0.02303188555193249,0.00952668985331922,0.1034067969449127
04,Arizona,2015,6828065,51492,933,976,0.5039026429888995,0.4960973570111005,0.774156953690394,0.04403663409765431,0.04517663496173513,0.03186202826130097,0.00165259118066392,0.07053696764749603,0.03257819016075564,0.2036141428808844,0.04123537509968141,0.07504396121274318,0.17965445539011415,0.08422082304559403,0.1738904560196114,0.07480283026894255,0.01646104412784436,0.01200276661389998,0.1737251572124367
05,Arkansas,2015,2978204,41995,695,663,0.5085709373837387,0.49142906261626135,0.7749794842797875,0.1576638134929642,0.0069830676474815,0.01423811129123458,0.00256496868582541,0.02200722314522443,0.02156333145748243,0.27678375143813394,0.06452096493694849,0.06910337409995577,0.15772110036175327,0.0679282168044475,0.14034225450103857,0.05502965813285817,0.01270689132159417,0.00993953674856714,0.19066288417320185
06,California,2015,39144818,64500,1311,1648,0.5033682874703875,0.49663171252961247,0.6086183361486059,0.05817446896802535,0.00722386804812836,0.14175403753314167,0.004024900562828,0.13540226448364123,0.04480212425562944,0.18536512359488191,0.02280149523506816,0.05682273550395102,0.15798357103012534,0.07639190756865284,0.20263372464368096,0.08113523716437132,0.02275522389787674,0.01609820840219245,0.15343687832954672
08,Colorado,2015,5456574,63909,1111,1273,0.4976664845010807,0.5023335154989192,0.8443741439225418,0.04119966117934073,0.00900528426811402,0.02985023203204061,0.00167431065719992,0.03846552800346884,0.03543083993729398,0.1792479165151764,0.03780434565327097,0.06315421668568975,0.15718058429899018,0.08203024467482767,0.24756764500103895,0.1064762124191791,0.02225851634038726,0.01608152613952682,0.11490503627787606
09,Connecticut,2015,3590886,71346,1108,1648,0.5120805840118566,0.4879194159881433,0.7652548702465074,0.10598247897594076,0.00247654757071096,0.04351265954976014,1.445325749689631e-4,0.05015670227347791,0.03247220880863386,0.2415333787526498,0.03280737441599406,0.0499337702315981,0.11878040245393616,0.07595612914279526,0.2165632609452875,0.12163325275849612,0.02822220551998247,0.01667301082385952,0.1054053914296516
10,Delaware,2015,945934,61255,1049,1137,0.5156025684667218,0.48439743153327824,0.6923358289267538,0.2155150359327395,0.00329938452365598,0.03817813927821602,3.5309017331018865e-4,0.0202519414673751,0.03006657969794933,0.26246330266794965,0.03603386880282424,0.06300908929326608,0.13769390594450812,0.08052880932096912,0.1801632150233821,0.09228421355855332,0.02081098805459704,0.01614682610214576,0.12425640106263344
11,District of Columbia,2015,672228,75628,1417,1910,0.5244098728407623,0.4755901271592377,0.4003745752929066,0.47428997304485976,0.00247088785352588,0.03859404844784805,7.06605496944489e-4,0.05176368732037344,0.03180022254354178,0.14779734564925012,0.02598946041735394,0.03175197299972086,0.09535530912443645,0.02960979859754189,0.23817468977592812,0.2060653352619247,0.07978489439270518,0.0434398287952225,0.17319016279875304
12,Florida,2015,20271272,49426,1046,951,0.5120563721901615,0.48794362780983846,0.7575930114301658,0.1618437165659856,0.00232013067556885,0.02683936163453383,5.869389942574891e-4,0.02605983482437609,0.02475700587511232,0.2498299150891941,0.04208317178190422,0.06273769422731153,0.1411798894296978,0.09611907673610096,0.1820402839155356,0.07031778801594883,0.02017474856854607,0.01177023013514881,0.15702153757365092
13,Georgia,2015,10214860,51244,909,993,0.5129196092751149,0.4870803907248851,0.5949604791450886,0.3130663562692,0.00278917185355452,0.0380286171322955,4.2457752724951687e-4,0.0278108559490781,0.02291994212353375,0.2335489851755754,0.04762508926478137,0.05517577138760223,0.15168482085027798,0.07421084547082506,0.18618976394599035,0.07999216609435966,0.01975562583195973,0.01331180455572434,0.17046799579006441
15,Hawaii,2015,1431603,73486,1500,1576,0.49382964411222946,0.5061703558877706,0.26002460179253606,0.02070685797668767,0.0027235204173224,0.3711000885021895,0.09376342463657872,0.0070794766426167,0.24460203003206896,0.24926210602547483,0.02212870493775319,0.05619151366143497,0.16006061380607234,0.10746474844661907,0.20796235777157035,0.06771483111102997,0.02453256572074237,0.01340177743697726,0.10614860546537926
16,Idaho,2015,1654930,48275,770,883,0.5003903488365067,0.4996096511634933,0.9150864387013348,0.00533436459548138,0.01420966445710694,0.01277697546119775,0.00116681672336594,0.02276954312266984,0.02865619693884333,0.2187879345054607,0.05576360576445006,0.08529506126745104,0.18448904390505655,0.09595283972900104,0.17783227108900526,0.05643716310406742,0.0143811058723318,0.01112120092084106,0.15137696687536523
17,Illinois,2015,12859995,59588,936,1171,0.5092972431171241,0.4907027568828759,0.7184045561448508,0.14343893601824884,0.00223888111931614,0.05242894728963736,3.5101102294363254e-4,0.06016215402883127,0.02297551437617199,0.23139405985127115,0.03577386492491634,0.06578608620842126,0.14255089334511514,0.0805826594464195,0.2029219096234584,0.092751529738495,0.02131047347602811,0.01245044700158324,0.1356159543010817
18,Indiana,2015,6619680,50532,758,842,0.5085730730186353,0.49142692698136464,0.8398735286297827,0.09149384864525172,0.00237232011215043,0.02094723612017499,3.930703598965509e-4,0.02124226548715345,0.02367773064559012,0.29205561589092244,0.05096030248605902,0.06600416676883829,0.14034049619428848,0.08345042010297525,0.15978259100970696,0.0655474309699872,0.01405980832680007,0.00997462400651942,0.1454137785632789
19,Iowa,2015,3123899,54736,718,834,0.5040527878782253,0.4959472121217747,0.9048538381042408,0.0341272237034552,0.00369858308479243,0.02192932614018571,0.00105061015096838,0.01517462632434659,0.01916579249201078,0.2789727086571055,0.04154342435589422,0.07350576330534914,0.14081438261868862,0.11411306027850512,0.1817470585740013,0.060114610528589,0.01623231384465877,0.01020677713805324,0.1215868699126322
20,Kansas,2015,2911641,53906,782,893,0.5022655608984762,0.4977344391015239,0.8468760400063057,0.05911065272126611,0.00928720264620535,0.02892561273865837,7.545573097782316e-4,0.023105527089363,0.03194040748842319,0.2236259974296775,0.04181407365398292,0.08246901342297161,0.15374012631329234,0.08382830838997946,0.2036003577482196,0.08350317901337531,0.01776932653209275,0.01234697341087721,0.1303025175710002
21,Kentucky,2015,4425092,45215,702,737,0.5085092016165992,0.4914907983834008,0.8735890688826357,0.08038657727342166,0.00201442139508059,0.01347452211163067,6.24845765918539e-4,0.00861496212960092,0.02129560244171194,0.26763874343797994,0.06779499396076673,0.06605683236359865,0.13839045232351554,0.07864754633145855,0.13613034037185617,0.06945252091983713,0.01765497074066762,0.00969054366482757,0.1850934563971933
22,Louisiana,2015,4670724,45727,800,698,0.5105043672030289,0.4894956327969711,0.6240345179890741,0.3216578414823912,0.00484828476270488,0.0173504150534264,2.4535810722277747e-4,0.01095183530433397,0.02091174730084672,0.2858291158563672,0.05551045067369247,0.05217534581157287,0.1591839767644346,0.06128186530673563,0.15208407707927132,0.05509562217006353,0.01590046700514174,0.00890653597199584,0.19595049241603563
23,Maine,2015,1329328,51494,792,962,0.5102563099551052,0.4897436900448949,0.9463984810370352,0.0111296835694426,0.00674476126283355,0.00999828484768243,4.90473382039647e-4,0.00222443219431171,0.02301388370665479,0.2757646373434314,0.05124214556198244,0.06071116474553701,0.13114622778910573,0.0970985393866256,0.19507407099163585,0.07460675793766385,0.01922516749198951,0.01232262494278224,0.1335038932835059
24,Maryland,2015,6006401,75847,1278,1580,0.5151259464694415,0.48487405353055846,0.5652383182541425,0.29471242429534755,0.00256443084635874,0.06412608815162357,4.8464962629035256e-4,0.04169168858356277,0.03118240024267444,0.21985352296144337,0.03104922234957048,0.05888185846338049,0.1335336671471883,0.06496036793300453,0.211177320288235,0.12316239470408918,0.02748431073256557,0.02613927262640262,0.09734739369875955
25,Massachusetts,2015,6794422,70628,1164,1650,0.5146924933423329,0.48530750665766714,0.7908307726543921,0.07349514057266388,0.00156937558485475,0.06339597393273483,2.0752317121309216e-4,0.04130314543312146,0.02919806865101991,0.22333492824186404,0.02831422984190008,0.04827069988722325,0.110803366475136,0.0770141102662534,0.2308895680234154,0.12772370291868262,0.02875148407230289,0.02730204366423294,0.11466727369531024
26,Michigan,2015,9922576,51084,803,880,0.508487816067118,0.49151218393288193,0.7862356509035557,0.13888641417309375,0.00540867613410066,0.0295444449102733,3.7863151665454617e-4,0.01214029502016412,0.02740588734215792,0.25326948803324206,0.04092936942758748,0.07591329638617034,0.16090757507007294,0.0924579246581664,0.17025667671420633,0.07962862200775317,0.01654016952455038,0.0115734221198758,0.1577214417724333
27,Minnesota,2015,5489594,63488,888,1114,0.5026899985682002,0.4973100014317999,0.8406448637185191,0.05834074432462582,0.0100575743852824,0.04715084576382152,2.8599564922287516e-4,0.01515030073262248,0.02836967542590581,0.2224686464366437,0.03183736001848181,0.0688928608581345,0.14578234959544006,0.11185092415835458,0.229018883066036,0.08256535172868477,0.02113844204234875,0.01421856909132422,0.10182081968563302
28,Mississippi,2015,2992333,40593,724,636,0.5159312148748151,0.4840687851251849,0.5876972917118516,0.3771221317948236,0.00391767894816519,0.01020608334700716,2.787122957237714e-4,0.00879414156111636,0.01198396034131228,0.24491724533213272,0.06537242289625203,0.05596011344352947,0.16838844933021296,0.09175413875780666,0.1296067226098773,0.05731233900704643,0.01239591320555826,0.00894773801859002,0.21995878586429024
29,Missouri,2015,6083672,50238,763,869,0.5095651113340759,0.4904348886659241,0.8237339225388877,0.11670073600286145,0.00424217479180337,0.01888481167295015,0.00101895697203925,0.01078526258483363,0.02463413543662446,0.2639106787737613,0.04604472504717842,0.07157330399305674,0.15198359274550596,0.07732453190120502,0.1725373253812593,0.0782063510504216,0.01651098356638612,0.01119322114647716,0.14833952816069626
30,Montana,2015,1032949,49509,763,840,0.49752988772921025,0.5024701122707897,0.889396281907432,0.00457428198294397,0.06302924926593666,0.00878165330524546,0.00100101747520932,0.00691418453379595,0.02630333152943659,0.2705792909536491,0.0442867275731281,0.06274130044214524,0.1657457077367629,0.08607320384693253,0.20406212968744028,0.07085083580031402,0.01679953675978191,0.01434034281475063,0.14615763991636624
31,Nebraska,2015,1896190,54996,750,941,0.5029037174544745,0.4970962825455255,0.8817618487598816,0.04774574277894092,0.00915520069191378,0.02104535937854329,6.439228136420928e-4,0.01659432862740548,0.02305359694967276,0.2346949454925145,0.03455102009357585,0.07591943098355243,0.1615866842232937,0.10145767059905904,0.19840935661127893,0.07304092300477939,0.01716882351938977,0.01341978592922342,0.12553495394213435
32,Nevada,2015,2890845,52431,980,1098,0.4992965724554585,0.5007034275445414,0.6753530542107931,0.08534528831535416,0.01162532062424654,0.08010322241420761,0.0063393229315304,0.09157149553158332,0.04966229597228492,0.24067419075718677,0.0383422748171268,0.07796238835424027,0.18236308199456652,0.08109576067478014,0.1549401041679898,0.05700481717252652,0.01439308757844227,0.00925226365445615,0.14672762966975297
33,New Hampshire,2015,1330608,70303,1017,1458,0.5057026562293327,0.49429734377066725,0.935859396606664,0.01600170749010978,0.0011731479143369,0.02556275026153457,1.908901795269531e-4,0.00425594916008321,0.01695615838774455,0.24048509732035583,0.04448503756879432,0.06238063025093521,0.12965982155622943,0.09730861894935416,0.21928076191776905,0.10433049442283192,0.01915037547454477,0.01394772165161852,0.08233001568249926
34,New Jersey,2015,8958013,72222,1214,1854,0.5116224993198827,0.4883775006801173,0.6765191119950373,0.13380344502737382,0.00188323013150349,0.09480227367386047,3.9696303186878605e-4,0.06540010602797741,0.02719487011237871,0.2599432665886523,0.02504985093370766,0.0505440465595396,0.11553351202260514,0.06358296855985615,0.23308749503761036,0.1034825271990846,0.0245429087776564,0.01480803011943466,0.10773853209703271
35,New Mexico,2015,2085109,45382,783,771,0.503554490436711,0.49644550956328903,0.7340959153694123,0.02295947118352086,0.09280665902837694,0.01404339053737718,6.498461231523148e-4,0.1014910971081128,0.03395362065004755,0.2157050062865323,0.05274807121058576,0.06231579589241173,0.17386907752034775,0.07717698403249833,0.14381785607470665,0.08415459933156594,0.01749993466652341,0.01910060484280765,0.2043766700857109
36,New York,2015,19795791,60850,1173,1381,0.5142102682332825,0.4857897317667174,0.6375664402599522,0.15565596747308558,0.00353272066774194,0.08447179503966272,3.2562477548889055e-4,0.08907706693811832,0.02937038484595033,0.22617359576931317,0.03882879803376072,0.04528697157557692,0.11430378522905849,0.08467318741898328,0.19991081608269137,0.1080921393166266,0.02727659982173479,0.01500981602206741,0.1540171385521176
37,North Carolina,2015,10042802,47830,827,909,0.5124860571780664,0.4875139428219335,0.6905159536153357,0.21632329304112535,0.01199993786594617,0.02671784229142424,4.968732829742137e-4,0.02990330786169039,0.02404279204150395,0.2193602088177346,0.04466522265551757,0.06284598154213056,0.15198789112660668,0.09224395073879388,0.18889239179232264,0.07558789136320054,0.01630737918482771,0.01363224206390281,0.16423115537545022
38,North Dakota,2015,756928,60557,775,767,0.4872008962543333,0.5127991037456667,0.8823824723091231,0.02071663355035089,0.04986603745666695,0.01334869366703306,5.879026803077704e-4,0.00808399213663651,0.02501426819988162,0.23804665285955567,0.03769585197259444,0.06284742193867285,0.16421993549003389,0.13059508106427217,0.21467754162965913,0.04912228642506255,0.01459705660576768,0.01306255678157462,0.10961859783360724
